Id;latitude;longitude;bright_ti4;scan;track;acq_date;acq_time;satellite;instrument;confidence;version;bright_ti5;frp;daynight;type;Zona;Trimestre;Año
 ;5,599147;-72,432709;367;0,4;0,6;21/02/2012;1732;N;VIIRS;h;1;299,7;8,97;D;0;Boyacá;1;2012
 ;5,674335;-72,263794;367;0,39;0,6;04/03/2012;1847;N;VIIRS;h;1;293,66;16,78;D;0;Boyacá;1;2012
 ;5,697851;-72,257095;367;0,64;0,72;27/02/2012;1719;N;VIIRS;l;1;287,43;24,3;D;0;Boyacá;1;2012
 ;5,736268;-72,980385;367;0,34;0,56;26/02/2012;1738;N;VIIRS;h;1;300,57;12,85;D;0;Boyacá;1;2012
 ;5,740154;-72,639938;367;0,37;0,58;17/02/2012;1847;N;VIIRS;h;1;297;5,56;D;0;Boyacá;1;2012
 ;5,741279;-72,982002;367;0,34;0,56;26/02/2012;1738;N;VIIRS;h;1;296,37;10,96;D;0;Boyacá;1;2012
 ;5,755197;-72,380081;367;0,65;0,73;27/02/2012;1719;N;VIIRS;h;1;299,37;94,98;D;0;Boyacá;1;2012
 ;5,790698;-72,491943;367;0,49;0,65;22/02/2012;1853;N;VIIRS;h;1;290,15;32,28;D;0;Boyacá;1;2012
 ;5,791471;-72,792542;367;0,42;0,61;21/02/2012;1732;N;VIIRS;h;1;299,81;11,91;D;0;Boyacá;1;2012
 ;5,792449;-72,78685;367;0,42;0,61;21/02/2012;1732;N;VIIRS;h;1;298,09;16,06;D;0;Boyacá;1;2012
 ;5,796511;-72,494308;367;0,49;0,65;22/02/2012;1853;N;VIIRS;l;1;286,75;32,28;D;0;Boyacá;1;2012
 ;5,842874;-72,626968;367;0,41;0,61;21/02/2012;1732;N;VIIRS;h;1;295,19;9,02;D;0;Boyacá;1;2012
 ;5,879114;-72,563385;367;0,67;0,73;27/02/2012;1719;N;VIIRS;h;1;290,3;13,44;D;0;Boyacá;1;2012
 ;6,055282;-74,276993;367;0,53;0,67;21/02/2012;1732;N;VIIRS;h;1;294,19;17,53;D;0;Boyacá;1;2012
 ;6,875789;-72,394882;367;0,49;0,65;16/02/2012;1726;N;VIIRS;h;1;295,12;11,98;D;0;Boyacá;1;2012
 ;5,505865;-74,168869;332,24;0,39;0,36;17/07/2012;1814;N;VIIRS;n;1;296,68;5,61;D;0;Boyacá;3;2012
 ;5,515025;-74,126663;333,17;0,57;0,52;28/09/2012;1846;N;VIIRS;n;1;289,94;3,89;D;0;Boyacá;3;2012
 ;5,568564;-74,117935;331,79;0,45;0,47;07/09/2012;1840;N;VIIRS;n;1;297,75;1,61;D;0;Boyacá;3;2012
 ;5,57594;-74,17054;336,12;0,47;0,64;06/09/2012;1858;N;VIIRS;n;1;291,15;2,38;D;0;Boyacá;3;2012
 ;5,578338;-74,171333;331,75;0,47;0,64;06/09/2012;1858;N;VIIRS;n;1;290,73;2,64;D;0;Boyacá;3;2012
 ;5,581526;-73,584328;325,48;0,49;0,65;16/09/2012;1730;N;VIIRS;n;1;285,11;4,61;D;0;Boyacá;3;2012
 ;5,582775;-73,5886;339,68;0,49;0,65;16/09/2012;1730;N;VIIRS;n;1;291,89;4,64;D;0;Boyacá;3;2012
 ;5,583601;-73,583984;340,1;0,49;0,65;16/09/2012;1730;N;VIIRS;n;1;289,41;4,64;D;0;Boyacá;3;2012
 ;5,586756;-73,589661;346,53;0,49;0,65;16/09/2012;1730;N;VIIRS;n;1;290,12;7,83;D;0;Boyacá;3;2012
 ;5,587561;-73,584961;347,66;0,49;0,65;16/09/2012;1730;N;VIIRS;n;1;289,09;7,83;D;0;Boyacá;3;2012
 ;5,588706;-73,589821;332,39;0,49;0,65;16/09/2012;1730;N;VIIRS;n;1;286,12;4,64;D;0;Boyacá;3;2012
 ;5,589505;-73,585358;333,89;0,49;0,65;16/09/2012;1730;N;VIIRS;n;1;284,64;4,64;D;0;Boyacá;3;2012
 ;5,6086;-74,042114;335,77;0,39;0,44;19/08/2012;1756;N;VIIRS;n;1;297,11;1,97;D;0;Boyacá;3;2012
 ;5,616261;-73,632011;342,48;0,49;0,49;07/09/2012;1839;N;VIIRS;n;1;302,06;3,97;D;0;Boyacá;3;2012
 ;5,617614;-74,257866;333,78;0,44;0,39;28/08/2012;1827;N;VIIRS;n;1;297,27;3,42;D;0;Boyacá;3;2012
 ;5,618875;-73,631561;346,43;0,49;0,49;07/09/2012;1840;N;VIIRS;n;1;307,35;13,42;D;0;Boyacá;3;2012
 ;5,623957;-73,627846;347,48;0,49;0,49;07/09/2012;1840;N;VIIRS;n;1;304,68;13,42;D;0;Boyacá;3;2012
 ;5,624629;-73,623016;342,82;0,49;0,49;07/09/2012;1840;N;VIIRS;n;1;304,6;9,96;D;0;Boyacá;3;2012
 ;5,628357;-73,629021;347,75;0,49;0,49;07/09/2012;1840;N;VIIRS;n;1;305,04;8,03;D;0;Boyacá;3;2012
 ;5,632772;-73,630096;346,04;0,49;0,49;07/09/2012;1840;N;VIIRS;n;1;304,07;8,03;D;0;Boyacá;3;2012
 ;5,633818;-74,253769;344,24;0,47;0,64;06/09/2012;1858;N;VIIRS;n;1;291,25;9,98;D;0;Boyacá;3;2012
 ;5,650075;-74,066673;333,28;0,41;0,37;14/09/2012;1808;N;VIIRS;n;1;299,13;2,85;D;0;Boyacá;3;2012
 ;5,654899;-74,065056;334,72;0,63;0,54;25/08/2012;1743;N;VIIRS;n;1;288,83;6,54;D;0;Boyacá;3;2012
 ;5,655046;-74,063583;334,63;0,63;0,54;25/08/2012;1743;N;VIIRS;n;1;288,37;7,07;D;0;Boyacá;3;2012
 ;5,662177;-74,274933;340,18;0,42;0,61;19/07/2012;1737;N;VIIRS;n;1;288,88;3,81;D;0;Boyacá;3;2012
 ;5,662852;-74,271072;340,69;0,42;0,61;19/07/2012;1737;N;VIIRS;n;1;288,53;3,81;D;0;Boyacá;3;2012
 ;5,686656;-74,04715;332,5;0,39;0,44;19/08/2012;1756;N;VIIRS;n;1;295,67;3,08;D;0;Boyacá;3;2012
 ;5,714116;-74,036621;347,93;0,46;0,47;22/08/2012;1840;N;VIIRS;n;1;297,92;8,34;D;0;Boyacá;3;2012
 ;5,714908;-74,036156;344,11;0,46;0,47;22/08/2012;1840;N;VIIRS;n;1;297,14;7,8;D;0;Boyacá;3;2012
 ;5,722532;-74,082069;325,98;0,66;0,73;26/08/2012;1724;N;VIIRS;n;1;279,21;8;D;0;Boyacá;3;2012
 ;5,723215;-74,173721;334,96;0,45;0,39;28/08/2012;1827;N;VIIRS;n;1;292,19;4,15;D;0;Boyacá;3;2012
 ;5,724176;-74,085556;335,47;0,66;0,73;26/08/2012;1724;N;VIIRS;n;1;279,12;8,07;D;0;Boyacá;3;2012
 ;5,727781;-74,0327;337,59;0,46;0,47;07/09/2012;1840;N;VIIRS;n;1;298,04;2,85;D;0;Boyacá;3;2012
 ;5,72893;-74,086334;340,19;0,46;0,47;07/09/2012;1840;N;VIIRS;n;1;295,96;6,29;D;0;Boyacá;3;2012
 ;5,751026;-74,647469;333,78;0,43;0,38;11/07/2012;1827;N;VIIRS;n;1;277,86;3,06;D;0;Boyacá;3;2012
 ;5,755188;-74,097572;340,61;0,46;0,47;22/08/2012;1840;N;VIIRS;n;1;291,33;6,86;D;0;Boyacá;3;2012
 ;5,7668;-74,563721;335,07;0,53;0,5;15/09/2012;1749;N;VIIRS;n;1;297,53;3,27;D;0;Boyacá;3;2012
 ;5,77586;-74,647797;342,56;0,43;0,38;28/08/2012;1827;N;VIIRS;n;1;300,24;3,26;D;0;Boyacá;3;2012
 ;5,781365;-74,170952;346,02;0,4;0,37;22/07/2012;1821;N;VIIRS;n;1;296,97;9,64;D;0;Boyacá;3;2012
 ;5,785032;-74,12558;347,16;0,45;0,39;28/08/2012;1827;N;VIIRS;n;1;300,07;17,95;D;0;Boyacá;3;2012
 ;5,787749;-74,483955;333,98;0,41;0,45;04/09/2012;1756;N;VIIRS;n;1;296,47;2,71;D;0;Boyacá;3;2012
 ;5,793163;-74,644455;333,33;0,42;0,45;22/08/2012;1840;N;VIIRS;n;1;297,94;3,41;D;0;Boyacá;3;2012
 ;5,816655;-74,073692;332,86;0,45;0,39;28/08/2012;1827;N;VIIRS;n;1;298,1;5,97;D;0;Boyacá;3;2012
 ;5,830579;-73,087357;331,26;0,39;0,36;19/09/2012;1814;N;VIIRS;n;1;299,58;3,06;D;0;Boyacá;3;2012
 ;5,851179;-74,162552;335,4;0,45;0,39;28/08/2012;1827;N;VIIRS;n;1;291,33;5,89;D;0;Boyacá;3;2012
 ;5,917133;-74,292572;332,38;0,42;0,37;29/08/2012;1808;N;VIIRS;n;1;291,84;3,66;D;0;Boyacá;3;2012
 ;5,927484;-74,524796;333,92;0,52;0,41;01/08/2012;1833;N;VIIRS;n;1;297,94;5,09;D;0;Boyacá;3;2012
 ;5,931832;-74,524681;339,67;0,39;0,36;17/07/2012;1815;N;VIIRS;n;1;297,46;5,86;D;0;Boyacá;3;2012
 ;5,932364;-74,521187;334,77;0,39;0,36;17/07/2012;1815;N;VIIRS;n;1;296,91;5,86;D;0;Boyacá;3;2012
 ;5,945051;-74,493515;340,39;0,43;0,46;07/09/2012;1840;N;VIIRS;n;1;302,26;3,94;D;0;Boyacá;3;2012
 ;5,947591;-74,313858;331,43;0,36;0,58;01/09/2012;1852;N;VIIRS;n;1;293,38;4,33;D;0;Boyacá;3;2012
 ;5,966341;-73,479355;332,65;0,4;0,44;02/09/2012;1833;N;VIIRS;n;1;295,08;3,35;D;0;Boyacá;3;2012
 ;5,98352;-73,56002;341,17;0,4;0,44;01/08/2012;1833;N;VIIRS;n;1;289,1;4,95;D;0;Boyacá;3;2012
 ;6,024549;-74,272667;339,55;0,45;0,47;07/09/2012;1840;N;VIIRS;n;1;296,02;2,81;D;0;Boyacá;3;2012
 ;6,027862;-74,413788;335,31;0,44;0,46;22/08/2012;1840;N;VIIRS;n;1;295;3,32;D;0;Boyacá;3;2012
 ;6,045122;-74,391136;333,94;0,53;0,42;18/09/2012;1833;N;VIIRS;n;1;298,32;3,49;D;0;Boyacá;3;2012
 ;6,045807;-74,386337;338,07;0,53;0,42;18/09/2012;1833;N;VIIRS;n;1;299,04;3,49;D;0;Boyacá;3;2012
 ;6,045949;-73,492455;331,28;0,49;0,4;28/08/2012;1827;N;VIIRS;n;1;301,24;2,12;D;0;Boyacá;3;2012
 ;6,04784;-73,419495;330,73;0,39;0,36;19/09/2012;1814;N;VIIRS;n;1;298,35;1,54;D;0;Boyacá;3;2012
 ;6,090904;-74,526192;336,37;0,43;0,46;07/09/2012;1840;N;VIIRS;n;1;297,09;3,74;D;0;Boyacá;3;2012
 ;6,137262;-74,55426;338,36;0,43;0,46;22/08/2012;1840;N;VIIRS;n;1;296,75;2,84;D;0;Boyacá;3;2012
 ;6,217918;-72,63578;336,3;0,39;0,44;15/09/2012;1749;N;VIIRS;n;1;302,16;3,78;D;0;Boyacá;3;2012
 ;6,369432;-72,676712;342,59;0,39;0,44;15/09/2012;1749;N;VIIRS;n;1;299,58;5,5;D;0;Boyacá;3;2012
 ;6,939769;-71,990921;329,22;0,42;0,37;01/07/2012;1815;N;VIIRS;n;1;293,1;1,53;D;0;Boyacá;3;2012
 ;6,99928;-72,033714;332,65;0,44;0,46;26/09/2012;1743;N;VIIRS;n;1;292,34;3,25;D;0;Boyacá;3;2012
 ;5,747968;-74,652176;341,13;0,39;0,36;07/08/2012;1821;N;VIIRS;n;1;302,16;7,06;D;3;Boyacá;3;2012
 ;5,802929;-74,645309;335,98;0,51;0,41;09/09/2012;1802;N;VIIRS;n;1;302,16;3,44;D;3;Boyacá;3;2012
 ;5,809112;-74,639587;341,5;0,54;0,51;26/07/2012;1846;N;VIIRS;n;1;298,53;13,1;D;3;Boyacá;3;2012
 ;5,76186;-74,438484;334,38;0,39;0,36;03/09/2012;1814;N;VIIRS;l;1;301,86;3,6;D;3;Boyacá;3;2012
 ;5,762393;-74,43499;333,35;0,39;0,36;03/09/2012;1814;N;VIIRS;l;1;299,69;3,6;D;3;Boyacá;3;2012
 ;6,213884;-72,635155;328,78;0,39;0,44;15/09/2012;1749;N;VIIRS;l;1;302,29;4,43;D;0;Boyacá;3;2012
 ;4,950712;-73,393669;325,65;0,59;0,53;15/12/2012;1743;N;VIIRS;n;1;292,53;4,1;D;0;Boyacá;4;2012
 ;5,377739;-72,972809;339,41;0,43;0,38;30/12/2012;1802;N;VIIRS;n;1;294,26;7,29;D;0;Boyacá;4;2012
 ;5,378324;-72,969101;343,38;0,43;0,38;30/12/2012;1802;N;VIIRS;n;1;298,14;9,17;D;0;Boyacá;4;2012
 ;5,451681;-72,546883;334,82;0,51;0,49;28/10/2012;1743;N;VIIRS;n;1;292,78;5,34;D;0;Boyacá;4;2012
 ;5,453663;-73,401512;340,76;0,49;0,4;02/12/2012;1827;N;VIIRS;n;1;297,6;5,15;D;0;Boyacá;4;2012
 ;5,455247;-73,39917;334,66;0,48;0,4;02/12/2012;1827;N;VIIRS;n;1;297,48;4,55;D;0;Boyacá;4;2012
 ;5,475596;-72,99649;331,57;0,43;0,38;11/10/2012;1801;N;VIIRS;n;1;292,89;5,41;D;0;Boyacá;4;2012
 ;5,513217;-73,642265;331,67;0,38;0,36;08/12/2012;1814;N;VIIRS;n;1;300,12;2,08;D;0;Boyacá;4;2012
 ;5,515997;-73,646217;330,7;0,38;0,36;08/12/2012;1814;N;VIIRS;n;1;300,58;3,58;D;0;Boyacá;4;2012
 ;5,516524;-73,642761;331,13;0,38;0,36;08/12/2012;1814;N;VIIRS;n;1;297,95;5;D;0;Boyacá;4;2012
 ;5,529258;-73,639702;336,56;0,55;0,43;09/12/2012;1756;N;VIIRS;n;1;294,66;5,29;D;0;Boyacá;4;2012
 ;5,573162;-73,070808;342,8;0,43;0,38;29/12/2012;1821;N;VIIRS;n;1;298,39;6,7;D;0;Boyacá;4;2012
 ;5,576526;-74,209137;333,06;0,4;0,37;27/11/2012;1821;N;VIIRS;n;1;291,46;3,05;D;0;Boyacá;4;2012
 ;5,577497;-72,401436;341,33;0,46;0,47;21/11/2012;1833;N;VIIRS;n;1;295,33;10,89;D;0;Boyacá;4;2012
 ;5,579086;-72,444695;336,02;0,41;0,37;30/12/2012;1802;N;VIIRS;n;1;298,43;4,65;D;0;Boyacá;4;2012
 ;5,581378;-72,993385;330,67;0,44;0,63;21/12/2012;1730;N;VIIRS;n;1;297,22;18,24;D;0;Boyacá;4;2012
 ;5,582051;-73,022591;329,07;0,57;0,69;27/12/2012;1858;N;VIIRS;n;1;292,25;5,32;D;0;Boyacá;4;2012
 ;5,59691;-72,394646;346,79;0,38;0,59;17/12/2012;1846;N;VIIRS;n;1;299,31;3,83;D;0;Boyacá;4;2012
 ;5,602233;-72,396217;331,77;0,38;0,59;17/12/2012;1846;N;VIIRS;n;1;295,96;3,83;D;0;Boyacá;4;2012
 ;5,602607;-72,393509;332,35;0,38;0,59;17/12/2012;1846;N;VIIRS;n;1;298,14;3,83;D;0;Boyacá;4;2012
 ;5,626736;-72,468193;327,83;0,41;0,6;05/12/2012;1730;N;VIIRS;n;1;291,97;3,31;D;0;Boyacá;4;2012
 ;5,627443;-72,780632;332,96;0,42;0,38;27/10/2012;1802;N;VIIRS;n;1;289,49;6,21;D;0;Boyacá;4;2012
 ;5,634255;-74,023666;330,66;0,41;0,37;03/12/2012;1808;N;VIIRS;n;1;295,84;4,21;D;0;Boyacá;4;2012
 ;5,644171;-73,577118;339,72;0,4;0,6;03/10/2012;1852;N;VIIRS;n;1;285,54;11,78;D;0;Boyacá;4;2012
 ;5,668436;-74,064392;339,05;0,64;0,54;28/10/2012;1743;N;VIIRS;n;1;293,03;5,24;D;0;Boyacá;4;2012
 ;5,669022;-74,061562;339,59;0,63;0,54;28/10/2012;1743;N;VIIRS;n;1;294,19;11,57;D;0;Boyacá;4;2012
 ;5,688051;-72,987968;325,5;0,72;0,75;25/11/2012;1718;N;VIIRS;n;1;293,89;4,24;D;0;Boyacá;4;2012
 ;5,71909;-74,052589;334,58;0,5;0,49;01/10/2012;1749;N;VIIRS;n;1;287,3;3,6;D;0;Boyacá;4;2012
 ;5,724639;-73,194992;341,81;0,52;0,5;28/12/2012;1839;N;VIIRS;n;1;306,49;7,79;D;0;Boyacá;4;2012
 ;5,72578;-73,192009;341,88;0,52;0,5;28/12/2012;1839;N;VIIRS;n;1;307,29;17,82;D;0;Boyacá;4;2012
 ;5,729256;-73,195587;341,04;0,52;0,5;28/12/2012;1839;N;VIIRS;n;1;303,33;12,41;D;0;Boyacá;4;2012
 ;5,748439;-72,381462;329,22;0,62;0,54;10/12/2012;1737;N;VIIRS;n;1;279,65;6,35;D;0;Boyacá;4;2012
 ;5,754457;-74,636719;329,93;0,42;0,45;12/12/2012;1840;N;VIIRS;n;1;293,15;1,22;D;0;Boyacá;4;2012
 ;5,760894;-74,283768;333,67;0,39;0,36;06/11/2012;1814;N;VIIRS;n;1;291,92;2,87;D;0;Boyacá;4;2012
 ;5,767582;-74,239578;353,4;0,33;0,55;31/12/2012;1743;N;VIIRS;n;1;292,92;6,05;D;0;Boyacá;4;2012
 ;5,782743;-72,387726;339,98;0,59;0,53;28/12/2012;1839;N;VIIRS;n;1;293,39;6,55;D;0;Boyacá;4;2012
 ;5,79524;-72,825226;333,48;0,44;0,38;27/11/2012;1821;N;VIIRS;n;1;296,76;2,77;D;0;Boyacá;4;2012
 ;5,814868;-72,900223;332,33;0,44;0,38;11/11/2012;1821;N;VIIRS;n;1;291,08;4,64;D;0;Boyacá;4;2012
 ;5,889757;-74,359848;346,01;0,42;0,38;19/12/2012;1808;N;VIIRS;n;1;296,44;6,28;D;0;Boyacá;4;2012
 ;5,890345;-74,356079;339,55;0,42;0,38;19/12/2012;1808;N;VIIRS;n;1;295,1;6,15;D;0;Boyacá;4;2012
 ;5,930445;-74,38755;328,19;0,42;0,38;03/12/2012;1808;N;VIIRS;n;1;295,03;2,3;D;0;Boyacá;4;2012
 ;5,956455;-74,31871;347,4;0,76;0,77;03/11/2012;1911;N;VIIRS;n;1;289,58;11,16;D;0;Boyacá;4;2012
 ;5,958913;-74,320114;349,04;0,76;0,77;03/11/2012;1911;N;VIIRS;n;1;289,5;9,84;D;0;Boyacá;4;2012
 ;5,980103;-73,539902;337,57;0,48;0,4;15/10/2012;1827;N;VIIRS;n;1;294,75;5,68;D;0;Boyacá;4;2012
 ;5,989355;-74,352898;327,6;0,51;0,49;04/12/2012;1749;N;VIIRS;n;1;292,17;4,93;D;0;Boyacá;4;2012
 ;5,989714;-74,34938;331,6;0,51;0,49;04/12/2012;1749;N;VIIRS;n;1;292,2;4,42;D;0;Boyacá;4;2012
 ;5,993601;-73,400558;347,7;0,36;0,58;08/11/2012;1737;N;VIIRS;n;1;292,31;5,7;D;0;Boyacá;4;2012
 ;5,995319;-73,399406;337,02;0,36;0,58;08/11/2012;1737;N;VIIRS;n;1;292,05;4,74;D;0;Boyacá;4;2012
 ;5,99754;-73,572052;343,35;0,5;0,49;09/10/2012;1839;N;VIIRS;n;1;295,91;5,91;D;0;Boyacá;4;2012
 ;6,007385;-74,369736;330,43;0,53;0,42;04/10/2012;1833;N;VIIRS;n;1;296,5;3,25;D;0;Boyacá;4;2012
 ;6,020396;-74,38192;329,18;0,42;0,38;01/11/2012;1808;N;VIIRS;n;1;295,19;1,66;D;0;Boyacá;4;2012
 ;6,039895;-74,339615;330,16;0,6;0,7;14/11/2012;1905;N;VIIRS;n;1;287,46;3,76;D;0;Boyacá;4;2012
 ;6,05269;-73,517509;334,09;0,48;0,4;31/10/2012;1827;N;VIIRS;n;1;290,45;6,53;D;0;Boyacá;4;2012
 ;6,10189;-74,546867;328,45;0,43;0,46;12/12/2012;1840;N;VIIRS;n;1;293,25;2,79;D;0;Boyacá;4;2012
 ;6,212689;-74,50946;335,11;0,52;0,5;20/12/2012;1749;N;VIIRS;n;1;291,73;5,57;D;0;Boyacá;4;2012
 ;6,329117;-72,717911;329,91;0,4;0,44;01/10/2012;1749;N;VIIRS;n;1;293,01;1,98;D;0;Boyacá;4;2012
 ;6,355499;-72,641075;340,41;0,4;0,37;08/12/2012;1815;N;VIIRS;n;1;311,05;22,05;D;0;Boyacá;4;2012
 ;6,359359;-72,638268;335,28;0,4;0,37;08/12/2012;1815;N;VIIRS;n;1;307,23;22,05;D;0;Boyacá;4;2012
 ;6,362217;-72,642166;332,91;0,4;0,37;08/12/2012;1815;N;VIIRS;n;1;303,38;6,88;D;0;Boyacá;4;2012
 ;6,362714;-72,638847;336,12;0,4;0,37;08/12/2012;1815;N;VIIRS;n;1;306,15;6,88;D;0;Boyacá;4;2012
 ;6,719172;-72,138596;352,82;0,41;0,37;08/12/2012;1815;N;VIIRS;n;1;298,42;9,48;D;0;Boyacá;4;2012
 ;5,560698;-72,343582;307,24;0,45;0,39;05/12/2012;627;N;VIIRS;n;1;289,53;1,15;N;0;Boyacá;4;2012
 ;5,56167;-72,341972;310,24;0,45;0,39;05/12/2012;627;N;VIIRS;n;1;289,64;1,12;N;0;Boyacá;4;2012
 ;5,583459;-72,991905;323,53;0,43;0,38;22/12/2012;608;N;VIIRS;n;1;279,63;3,07;N;0;Boyacá;4;2012
 ;5,603798;-72,387352;330,91;0,48;0,4;17/12/2012;602;N;VIIRS;n;1;290,01;2,39;N;0;Boyacá;4;2012
 ;5,604498;-72,391975;308,02;0,48;0,4;17/12/2012;602;N;VIIRS;n;1;288,28;2,39;N;0;Boyacá;4;2012
 ;5,695718;-72,2798;316,9;0,38;0,36;11/12/2012;614;N;VIIRS;n;1;288,77;1,59;N;0;Boyacá;4;2012
 ;5,699024;-72,279259;326,09;0,38;0,36;11/12/2012;614;N;VIIRS;n;1;290,15;1,59;N;0;Boyacá;4;2012
 ;5,703317;-72,277298;298,19;0,55;0,43;10/12/2012;633;N;VIIRS;n;1;278,03;0,86;N;0;Boyacá;4;2012
 ;5,86681;-73,045448;306,07;0,47;0,64;29/12/2012;537;N;VIIRS;n;1;275,91;1,85;N;0;Boyacá;4;2012
 ;5,90291;-72,398178;315,98;0,4;0,44;12/12/2012;555;N;VIIRS;n;1;283,96;2,3;N;0;Boyacá;4;2012
 ;5,906364;-72,397995;325,3;0,4;0,44;12/12/2012;555;N;VIIRS;n;1;284,04;2,46;N;0;Boyacá;4;2012
 ;5,906889;-72,397003;317,31;0,4;0,44;12/12/2012;555;N;VIIRS;n;1;283,39;1,74;N;0;Boyacá;4;2012
 ;5,5808;-72,99675;367;0,44;0,63;21/12/2012;1730;N;VIIRS;h;1;297,95;19,61;D;0;Boyacá;4;2012
 ;5,644696;-73,573257;367;0,4;0,6;03/10/2012;1852;N;VIIRS;h;1;293,27;11,78;D;0;Boyacá;4;2012
 ;5,819299;-74,39772;336,27;0,5;0,41;11/10/2012;1802;N;VIIRS;l;1;299,14;70,26;D;0;Boyacá;4;2012
 ;6,358856;-72,641632;367;0,4;0,37;08/12/2012;1815;N;VIIRS;l;1;325,74;22,05;D;0;Boyacá;4;2012
 ;5,661476;-72,305573;336,29;0,38;0,36;20/01/2013;1808;N;VIIRS;n;1;293,21;2,25;D;0;Boyacá;1;2013
 ;5,706758;-72,310158;319,97;0,38;0,36;28/01/2013;614;N;VIIRS;n;1;286,69;1,89;N;0;Boyacá;1;2013
 ;5,709245;-72,280945;339,22;0,38;0,36;20/01/2013;1808;N;VIIRS;n;1;296,69;3,02;D;0;Boyacá;1;2013
 ;5,70977;-72,277489;334,03;0,38;0,36;20/01/2013;1808;N;VIIRS;n;1;297,66;3,02;D;0;Boyacá;1;2013
 ;5,710601;-72,313072;298,37;0,38;0,36;28/01/2013;614;N;VIIRS;n;1;284,5;0,52;N;0;Boyacá;1;2013
 ;5,881175;-74,158806;333,3;0,38;0,36;09/01/2013;1814;N;VIIRS;n;1;298,43;2,81;D;0;Boyacá;1;2013
 ;4,743195;-73,169121;336,66;0,39;0,36;26/02/2013;1815;N;VIIRS;n;1;290,18;3,26;D;0;Boyacá;1;2013
 ;5,515476;-74,148766;340,23;0,39;0,36;25/01/2013;1814;N;VIIRS;n;1;296,54;5,63;D;0;Boyacá;1;2013
 ;5,550484;-73,245224;328,56;0,39;0,36;01/01/2013;621;N;VIIRS;n;1;279,26;3,14;N;0;Boyacá;1;2013
 ;5,687841;-72,633141;339,99;0,39;0,36;04/01/2013;1808;N;VIIRS;n;1;298,36;2,25;D;0;Boyacá;1;2013
 ;5,691155;-72,633636;330,19;0,39;0,36;04/01/2013;1808;N;VIIRS;n;1;297,42;2,25;D;0;Boyacá;1;2013
 ;5,712497;-72,849113;331,09;0,39;0,36;04/01/2013;1808;N;VIIRS;n;1;300,49;2,29;D;0;Boyacá;1;2013
 ;5,7938;-72,815865;349,13;0,39;0,36;25/03/2013;1809;N;VIIRS;n;1;310,72;6,91;D;0;Boyacá;1;2013
 ;5,793854;-73,219421;341,75;0,39;0,36;09/01/2013;1814;N;VIIRS;n;1;298,3;6,28;D;0;Boyacá;1;2013
 ;5,889892;-73,053703;336,24;0,39;0,36;09/01/2013;1814;N;VIIRS;n;1;302,51;5,63;D;0;Boyacá;1;2013
 ;5,893212;-73,054184;336,34;0,39;0,36;09/01/2013;1814;N;VIIRS;n;1;296,35;4,04;D;0;Boyacá;1;2013
 ;5,912604;-74,370735;336,48;0,39;0,36;30/01/2013;1821;N;VIIRS;n;1;300,19;2,57;D;0;Boyacá;1;2013
 ;5,971611;-73,407082;336,59;0,39;0,36;09/01/2013;1814;N;VIIRS;n;1;297,97;4,08;D;0;Boyacá;1;2013
 ;5,978784;-74,604797;338,86;0,39;0,36;30/01/2013;1821;N;VIIRS;n;1;302,93;4,45;D;3;Boyacá;1;2013
 ;5,596536;-72,92205;340,91;0,54;0,51;13/01/2013;1839;N;VIIRS;n;1;289,6;10,79;D;3;Boyacá;1;2013
 ;5,764574;-74,66317;340,65;0,53;0,5;02/01/2013;1846;N;VIIRS;n;1;296,91;4,59;D;3;Boyacá;1;2013
 ;6,139582;-74,599213;331,61;0,55;0,51;03/02/2013;1846;N;VIIRS;n;1;293,66;3,49;D;3;Boyacá;1;2013
 ;4,663174;-73,150841;339,1;0,33;0,55;03/02/2013;1846;N;VIIRS;n;1;298,76;2,86;D;0;Boyacá;1;2013
 ;4,670383;-73,149384;332,57;0,42;0,38;03/03/2013;1821;N;VIIRS;n;1;294,98;1,84;D;0;Boyacá;1;2013
 ;4,675574;-73,16198;331,37;0,42;0,38;03/03/2013;1821;N;VIIRS;n;1;294,98;1,91;D;0;Boyacá;1;2013
 ;4,715487;-73,120712;332,88;0,5;0,41;08/03/2013;1828;N;VIIRS;n;1;294,18;4,41;D;0;Boyacá;1;2013
 ;4,719237;-73,121201;333,46;0,5;0,41;08/03/2013;1828;N;VIIRS;n;1;293,29;3,69;D;0;Boyacá;1;2013
 ;4,754492;-73,060272;336,39;0,42;0,38;03/03/2013;1821;N;VIIRS;n;1;295,77;2,8;D;0;Boyacá;1;2013
 ;4,755069;-73,056458;336,14;0,42;0,38;03/03/2013;1821;N;VIIRS;n;1;296,49;2,8;D;0;Boyacá;1;2013
 ;4,78473;-73,130409;350,55;0,36;0,57;12/02/2013;1737;N;VIIRS;n;1;278,92;5,94;D;0;Boyacá;1;2013
 ;4,833636;-73,116211;331,44;0,52;0,5;14/02/2013;1840;N;VIIRS;n;1;301,87;3,8;D;0;Boyacá;1;2013
 ;4,85889;-73,369072;331,11;0,4;0,37;20/01/2013;1808;N;VIIRS;n;1;291,7;3,93;D;0;Boyacá;1;2013
 ;4,914976;-73,241852;332,45;0,42;0,38;03/03/2013;1821;N;VIIRS;n;1;293,36;5,02;D;0;Boyacá;1;2013
