Año,Trimestre,Mes,Día,acq_time,Año,bright_ti4,bright_ti5,confidence,daynight,frp,Id,instrument,Promedio de latitude,Promedio de longitude,satellite,scan,track,Trimestre,type,version,Zona
2014,Trim. 3,julio,18,5454,9,1004.79,889.54,n,D,12.08,"",VIIRS,6.104990333333333,-73.842964,N,1.2,1.1,6042,0,3,Boyacá
2014,Trim. 3,julio,19,8795,15,1667.93,1491.28,n,D,36.59,"",VIIRS,5.9311374,-74.28110360000001,N,2.4899999999999998,2.44,10070,3,5,Boyacá
2014,Trim. 3,julio,20,1908,9,926.53,857.98,n,N,4.49,"",VIIRS,5.813669666666667,-73.66582766666666,N,1.23,1.1099999999999999,6042,6,3,Boyacá
2014,Trim. 3,julio,21,618,3,335.31,254.52,n,N,7.25,"",VIIRS,5.772912,-72.878273,N,0.43,0.38,2014,2,1,Boyacá
2014,Trim. 3,julio,22,12901,21,2370.24,2104.73,n,D,41.06,"",VIIRS,6.036935285714286,-73.68475657142858,N,3.33,3.09,14098,0,7,Boyacá
2014,Trim. 3,julio,23,1824,3,367,307.06,h,D,6.7,"",VIIRS,5.681616,-74.682762,N,0.39,0.36,2014,0,1,Boyacá
2014,Trim. 3,julio,23,10944,18,2031.74,1816.73,n,D,50.39,"",VIIRS,5.759150999999999,-74.5795695,N,2.3400000000000003,2.1599999999999997,12084,0,6,Boyacá
2014,Trim. 3,julio,23,1980,9,913.67,830.45,n,N,10.1,"",VIIRS,5.563354333333333,-72.68224099999999,N,2.1500000000000004,2.26,6042,4,3,Boyacá
2014,Trim. 3,julio,24,5415,9,1002.2,889.56,n,D,8.14,"",VIIRS,5.807534333333334,-74.49762233333334,N,1.23,1.34,6042,0,3,Boyacá
2014,Trim. 3,julio,25,1746,3,367,298.76,h,D,13.41,"",VIIRS,5.843669,-74.580238,N,0.43,0.62,2014,0,1,Boyacá
2014,Trim. 3,julio,25,3492,6,688.16,590.09,n,D,16.45,"",VIIRS,5.7142545,-74.347366,N,0.8300000000000001,1.22,4028,0,2,Boyacá
2014,Trim. 3,julio,25,6430,30,3004.34,2794.93,n,N,11.87,"",VIIRS,5.5811054,-73.41223749999999,N,4.85,4.02,20140,16,10,Boyacá
2014,Trim. 3,julio,26,1908,3,355.75,294.21,n,D,55.69,"",VIIRS,5.645966,-74.307114,N,0.47,0.64,2014,0,1,Boyacá
2014,Trim. 3,julio,26,6864,33,3327.52,3112.1,n,N,16.49,"",VIIRS,5.7736955454545456,-73.36820709090908,N,4.41,4.029999999999999,22154,22,11,Boyacá
2014,Trim. 3,julio,27,1849,3,355.67,298.05,n,D,20.77,"",VIIRS,5.66771,-74.342255,N,0.45,0.47,2014,0,1,Boyacá
2014,Trim. 3,julio,28,1830,3,367,311.29,h,D,19.93,"",VIIRS,6.138084,-72.926414,N,0.44,0.38,2014,0,1,Boyacá
2014,Trim. 3,julio,28,12811,21,2369.73,2131.65,n,D,55.47,"",VIIRS,5.814718999999999,-74.08695657142857,N,2.83,2.5799999999999996,14098,0,7,Boyacá
2014,Trim. 3,julio,28,546,3,302.82,277.98,n,N,1.39,"",VIIRS,5.721561,-73.224075,N,0.47,0.64,2014,0,1,Boyacá
2014,Trim. 3,julio,29,10872,18,2008.62,1769.57,n,D,37.98,"",VIIRS,5.777658833333334,-74.35990783333334,N,2.9099999999999997,2.4099999999999997,12084,0,6,Boyacá
2014,Trim. 3,julio,29,4248,18,1786.76,1675.77,n,N,8.82,"",VIIRS,5.570022000000001,-73.29125083333334,N,2.53,3.6799999999999997,12084,12,6,Boyacá
2014,Trim. 3,julio,30,3506,6,679.45,589.17,n,D,8.04,"",VIIRS,5.668938,-74.4368895,N,0.66,1.11,4028,0,2,Boyacá
2014,Trim. 3,julio,30,1947,9,912.54,845.81,n,N,4.47,"",VIIRS,5.657539333333333,-72.77234633333333,N,1.3,1.3699999999999999,6042,6,3,Boyacá
2014,Trim. 3,julio,31,3828,6,656.67,540.85,n,D,3.27,"",VIIRS,5.770663,-74.65041,N,1.14,1.38,4028,3,2,Boyacá
2014,Trim. 3,julio,31,3780,18,1852.64,1679.47,n,N,7.86,"",VIIRS,5.564479166666666,-73.34291716666667,N,2.3,2.1599999999999997,12084,12,6,Boyacá
2014,Trim. 3,agosto,1,3712,6,676.73,601.34,n,D,11.86,"",VIIRS,5.7037895,-74.5251465,N,1.1099999999999999,1.03,4028,3,2,Boyacá
2014,Trim. 3,agosto,2,3674,6,670.74,574,n,D,8.29,"",VIIRS,5.5914874999999995,-74.348858,N,0.88,0.77,4028,0,2,Boyacá
2014,Trim. 3,agosto,3,1818,3,330.71,295.39,n,D,3.57,"",VIIRS,5.378307,-74.173599,N,0.41,0.37,2014,0,1,Boyacá
2014,Trim. 3,agosto,4,3518,6,671.72,591.3,n,D,11.16,"",VIIRS,5.856244,-72.3042295,N,1.14,0.86,4028,0,2,Boyacá
2014,Trim. 3,agosto,5,637,3,295.68,272.36,n,N,0.65,"",VIIRS,5.479157,-73.524422,N,0.41,0.37,2014,2,1,Boyacá
2014,Trim. 3,agosto,6,3804,6,656.93,556.93,n,D,5.28,"",VIIRS,5.8811800000000005,-74.463097,N,0.71,1.1400000000000001,4028,3,2,Boyacá
2014,Trim. 3,agosto,9,21660,36,4055.26,3553.94,n,D,48.89,"",VIIRS,5.718637416666667,-74.41447316666667,N,4.920000000000001,5.380000000000002,24168,9,12,Boyacá
2014,Trim. 3,agosto,9,701,3,300.07,277.47,n,N,1.69,"",VIIRS,5.764167,-72.931595,N,0.34,0.56,2014,2,1,Boyacá
2014,Trim. 3,agosto,10,2572,12,1212.77,1127.13,n,N,6.1,"",VIIRS,5.546912,-73.38193925,N,1.91,1.61,8056,8,4,Boyacá
2014,Trim. 3,agosto,11,3816,6,662.54,579.17,n,D,6.64,"",VIIRS,5.765886,-74.478588,N,0.9,1.26,4028,0,2,Boyacá
2014,Trim. 3,agosto,11,3744,18,1803.46,1635.01,n,N,4.75,"",VIIRS,5.516214166666667,-73.26070416666667,N,2.3800000000000003,2.1999999999999997,12084,12,6,Boyacá
2014,Trim. 3,agosto,12,1815,9,927.47,851.56,n,N,3.44,"",VIIRS,5.644994,-72.63626599999999,N,1.2400000000000002,1.34,6042,4,3,Boyacá
2014,Trim. 3,agosto,13,1830,3,332.1,295.07,n,D,12.23,"",VIIRS,5.850813,-74.06897,N,0.4,0.37,2014,0,1,Boyacá
2014,Trim. 3,agosto,14,1812,3,331.81,288.87,n,D,9.56,"",VIIRS,5.840522,-74.21814,N,0.48,0.4,2014,0,1,Boyacá
2014,Trim. 3,agosto,15,5259,9,1101,901.7,h,D,14.84,"",VIIRS,5.850184666666667,-74.486015,N,1,1.6700000000000002,6042,0,3,Boyacá
2014,Trim. 3,agosto,15,14024,24,2710.53,2371.09,n,D,71.9,"",VIIRS,5.845518625,-74.278367,N,3.5299999999999994,4.37,16112,0,8,Boyacá
2014,Trim. 3,agosto,15,4543,21,2184.62,1969.21,n,N,12.05,"",VIIRS,5.883284571428571,-73.13856714285716,N,2.9999999999999996,3.1000000000000005,14098,13,7,Boyacá
2014,Trim. 3,agosto,16,1914,3,326.19,282.84,n,D,4.79,"",VIIRS,5.841836,-74.064491,N,0.62,0.71,2014,0,1,Boyacá
2014,Trim. 3,agosto,16,1890,9,914.97,836.52,n,N,3.3,"",VIIRS,5.609411000000001,-73.45644133333333,N,1.15,1.08,6042,2,3,Boyacá
2014,Trim. 3,agosto,17,1224,6,601.37,571.57,n,N,1.26,"",VIIRS,5.44404,-72.45319,N,0.96,0.8,4028,4,2,Boyacá
2014,Trim. 3,agosto,18,16533,27,3069.24,2700.88,n,D,52.45,"",VIIRS,5.9893831111111115,-74.29362577777778,N,4.010000000000001,3.48,18126,14,9,Boyacá
2014,Trim. 3,agosto,20,1759,3,328.88,299.93,l,D,7.17,"",VIIRS,5.783323,-74.6409,N,0.53,0.5,2014,0,1,Boyacá
2014,Trim. 3,agosto,20,5277,9,1040.26,903.29,n,D,32.37,"",VIIRS,5.7838959999999995,-74.63711033333334,N,1.59,1.5,6042,0,3,Boyacá
2014,Trim. 3,agosto,20,656,3,296.99,273.13,n,N,2.05,"",VIIRS,5.467025,-73.557442,N,0.49,0.48,2014,2,1,Boyacá
2014,Trim. 3,agosto,21,637,3,296.2,279.6,n,N,0.59,"",VIIRS,5.334549,-73.701828,N,0.4,0.37,2014,2,1,Boyacá
2014,Trim. 3,agosto,22,5706,9,1015.93,882.83,n,D,13.3,"",VIIRS,5.8477343333333325,-74.46949533333333,N,1.0699999999999998,1.7199999999999998,6042,0,3,Boyacá
2014,Trim. 3,agosto,22,3708,18,1806.75,1685.43,n,N,7.88,"",VIIRS,5.577728166666667,-73.32210816666667,N,2.7,2.32,12084,12,6,Boyacá
2014,Trim. 3,agosto,29,27465,45,5072.16,4497.67,n,D,148.87,"",VIIRS,5.734314466666668,-74.36496419999999,N,5.879999999999999,5.4700000000000015,30210,3,15,Boyacá
2014,Trim. 3,agosto,30,12684,21,2340.36,2126.9,l,D,75,"",VIIRS,5.6137182857142855,-73.554574,N,3.17,2.7199999999999998,14098,2,7,Boyacá
2014,Trim. 3,agosto,30,23556,39,4359.94,3927.94,n,D,89.26,"",VIIRS,5.638185461538462,-74.14151238461538,N,6.220000000000001,5.18,26182,0,13,Boyacá
2014,Trim. 3,agosto,30,1416,6,605.26,570.08,n,N,2.57,"",VIIRS,6.0142615,-73.72089,N,0.77,1.1800000000000002,4028,4,2,Boyacá
2014,Trim. 3,agosto,31,5259,9,1101,892.7,h,D,79.69,"",VIIRS,5.655004333333333,-74.26152033333334,N,0.96,1.6500000000000001,6042,0,3,Boyacá
2014,Trim. 3,agosto,31,22789,39,4429.99,3856.33,n,D,89.4,"",VIIRS,5.667723846153846,-74.23085146153845,N,4.8,7.1099999999999985,26182,0,13,Boyacá
2014,Trim. 3,agosto,31,6500,30,3043.55,2825.53,n,N,13.45,"",VIIRS,5.7635549,-73.4440079,N,4.46,4.380000000000001,20140,16,10,Boyacá
2014,Trim. 3,septiembre,1,9215,15,1674.4,1351.85,n,D,35.18,"",VIIRS,5.8677622,-73.9603366,N,2.8099999999999996,3.43,10070,0,5,Boyacá
2014,Trim. 3,septiembre,1,8203,39,3907.66,3612.93,n,N,11.93,"",VIIRS,5.473205538461538,-73.53403884615385,N,4.949999999999999,4.68,26182,22,13,Boyacá
2014,Trim. 3,septiembre,2,1224,6,607.3,551.36,n,N,2.74,"",VIIRS,6.161693,-73.773979,N,0.96,0.88,4028,2,2,Boyacá
2014,Trim. 3,septiembre,3,9185,15,1673.51,1421.95,n,D,43.35,"",VIIRS,5.969242599999999,-74.5487488,N,2.19,1.9,10070,3,5,Boyacá
2014,Trim. 3,septiembre,5,12600,21,2343.38,2025.87,n,D,36.26,"",VIIRS,6.054619285714287,-73.00737557142858,N,3.08,3.16,14098,2,7,Boyacá
2014,Trim. 3,septiembre,5,656,3,303.74,274.65,n,N,1.5,"",VIIRS,5.805761,-72.87059,N,0.54,0.51,2014,2,1,Boyacá
2014,Trim. 3,septiembre,7,1903,3,367,300.09,h,D,6.92,"",VIIRS,5.664838,-74.627808,N,0.35,0.57,2014,3,1,Boyacá
2014,Trim. 3,septiembre,7,1903,3,367,287.01,l,D,10.58,"",VIIRS,5.722147,-74.096428,N,0.38,0.59,2014,0,1,Boyacá
2014,Trim. 3,septiembre,7,5709,9,1005.92,878.35,n,D,16.19,"",VIIRS,5.741950333333333,-74.26147166666668,N,1.1099999999999999,1.75,6042,3,3,Boyacá
2014,Trim. 3,septiembre,7,618,3,295.95,280.85,n,N,0.65,"",VIIRS,5.762231,-72.931252,N,0.43,0.38,2014,2,1,Boyacá
2014,Trim. 3,septiembre,8,9220,15,1704.13,1489.43,n,D,40.57,"",VIIRS,5.8540646,-74.2051604,N,2.54,2.11,10070,0,5,Boyacá
2014,Trim. 3,septiembre,9,5475,9,1016.13,904.06,n,D,9.5,"",VIIRS,5.857279999999999,-74.40649133333334,N,1.1600000000000001,1.08,6042,0,3,Boyacá
2014,Trim. 3,septiembre,14,1831,3,331.21,301.93,l,D,1.46,"",VIIRS,5.706523,-74.591331,N,0.39,0.36,2014,0,1,Boyacá
2014,Trim. 3,septiembre,15,5436,9,1008.52,885.66,l,D,24.99,"",VIIRS,5.743071333333333,-74.03956366666667,N,1.42,1.2,6042,2,3,Boyacá
2014,Trim. 3,septiembre,15,1812,3,334.35,295.83,n,D,5.45,"",VIIRS,5.777442,-72.878853,N,0.42,0.38,2014,2,1,Boyacá
2014,Trim. 3,septiembre,16,15786,27,3040.22,2633.17,n,D,77.51,"",VIIRS,5.675090444444444,-74.35449655555556,N,4.21,4.960000000000001,18126,0,9,Boyacá
2014,Trim. 3,septiembre,16,6500,30,3033.14,2796.17,n,N,14.68,"",VIIRS,5.6124225999999995,-73.23492809999999,N,4.04,4.470000000000001,20140,18,10,Boyacá
2014,Trim. 3,septiembre,17,631,3,323.53,267.19,n,N,2.38,"",VIIRS,5.668498,-73.584572,N,0.38,0.36,2014,0,1,Boyacá
2014,Trim. 3,septiembre,18,4284,21,2120.36,1960.04,n,N,11.94,"",VIIRS,5.776840857142858,-72.88343485714286,N,3.5699999999999994,2.87,14098,14,7,Boyacá
2014,Trim. 3,septiembre,19,554,3,307.77,281.65,n,N,0.92,"",VIIRS,5.442673,-72.454056,N,0.32,0.54,2014,2,1,Boyacá
2014,Trim. 3,septiembre,22,3187,15,1517.43,1414.56,n,N,5.53,"",VIIRS,5.5188678,-72.98172159999999,N,2.15,1.9000000000000004,10070,10,5,Boyacá
2014,Trim. 3,septiembre,23,619,3,303.39,274.26,n,N,1.01,"",VIIRS,5.442266,-72.453262,N,0.41,0.37,2014,2,1,Boyacá
2014,Trim. 3,septiembre,24,3688,6,669.56,595.43,n,D,9.11,"",VIIRS,5.928686000000001,-74.3314365,N,1.08,0.84,4028,0,2,Boyacá
2014,Trim. 3,septiembre,24,1200,6,613.69,567.44,n,N,2.94,"",VIIRS,5.625456,-72.6614,N,1.04,1,4028,4,2,Boyacá
2014,Trim. 3,septiembre,25,3650,6,664.59,606.62,l,D,6.25,"",VIIRS,5.4089095,-73.60206600000001,N,0.76,0.72,4028,2,2,Boyacá
2014,Trim. 3,septiembre,25,3650,6,672.48,601.89,n,D,9.65,"",VIIRS,6.447226000000001,-72.472267,N,0.81,0.74,4028,0,2,Boyacá
2014,Trim. 3,septiembre,26,702,3,303.92,270.13,n,N,0.94,"",VIIRS,5.804375,-72.868675,N,0.35,0.56,2014,2,1,Boyacá
2014,Trim. 3,septiembre,27,1288,6,601.57,558.6,n,N,1.91,"",VIIRS,5.440412,-73.603161,N,0.95,0.8,4028,4,2,Boyacá
2014,Trim. 3,septiembre,28,8125,39,3964.3,3635.32,n,N,15.4,"",VIIRS,5.584295153846153,-73.29515076923077,N,5.1499999999999995,4.760000000000001,26182,26,13,Boyacá
2014,Trim. 3,septiembre,29,1850,3,330.43,300.44,l,D,3.51,"",VIIRS,5.715673,-74.591576,N,0.43,0.46,2014,0,1,Boyacá
2014,Trim. 3,septiembre,29,37000,60,6828.65,5980.62,n,D,226.12,"",VIIRS,5.7286573,-74.2836254,N,8.99,9.330000000000002,40280,0,20,Boyacá
2014,Trim. 3,septiembre,29,3030,15,1510.48,1410.41,n,N,5.83,"",VIIRS,5.5912582,-73.0563616,N,2.15,2.28,10070,8,5,Boyacá
2014,Trim. 3,septiembre,30,7324,12,1331.64,1224.66,l,D,19.58,"",VIIRS,6.001000250000001,-73.8827895,N,1.64,1.48,8056,6,4,Boyacá
2014,Trim. 3,septiembre,30,25635,42,4796.43,4287.51,n,D,173.7,"",VIIRS,5.7947560000000005,-73.75278207142857,N,5.769999999999999,5.190000000000001,28196,3,14,Boyacá
2014,Trim. 3,septiembre,30,2188,12,1257.29,1110.31,n,N,10.76,"",VIIRS,5.81544175,-72.90688125,N,1.8,2.52,8056,0,4,Boyacá
2014,Trim. 4,octubre,1,15598,88,6859.57,6197.63,n,N,54.39,"",VIIRS,5.630267318181819,-73.46552590909093,N,8.890000000000002,13.239999999999995,44308,0,22,Boyacá
2014,Trim. 4,octubre,2,650,4,297.37,274.06,n,N,1.12,"",VIIRS,5.469859,-73.54863,N,0.39,0.44,2014,2,1,Boyacá
2014,Trim. 4,octubre,3,3651,8,661.18,571.72,n,D,6.86,"",VIIRS,5.8135864999999995,-73.455612,N,1.1,1.3599999999999999,4028,0,2,Boyacá
2014,Trim. 4,octubre,3,9465,60,4549.81,4170.12,n,N,16.44,"",VIIRS,5.552605266666665,-73.29262746666667,N,5.76,5.41,30210,26,15,Boyacá
2014,Trim. 4,octubre,7,1800,4,341,302.7,n,D,4.23,"",VIIRS,5.773892,-72.875626,N,0.41,0.45,2014,2,1,Boyacá
2014,Trim. 4,octubre,16,548,4,299.92,279.14,n,N,1.68,"",VIIRS,5.725635,-73.225174,N,0.46,0.64,2014,0,1,Boyacá
2014,Trim. 4,octubre,20,1857,4,327.89,293.15,n,D,2.09,"",VIIRS,6.050576,-73.528709,N,0.33,0.55,2014,0,1,Boyacá
2014,Trim. 4,octubre,20,1839,12,915.44,835.75,n,N,5.77,"",VIIRS,5.563660333333334,-72.96173633333333,N,1.54,1.24,6042,6,3,Boyacá
2014,Trim. 4,octubre,21,3676,8,678.56,590.73,n,D,15.81,"",VIIRS,5.893974,-74.50315499999999,N,0.87,0.77,4028,0,2,Boyacá
2014,Trim. 4,octubre,23,3600,8,707.56,588.69,n,D,29.84,"",VIIRS,5.9339200000000005,-74.37011749999999,N,1.02,0.98,4028,0,2,Boyacá
2014,Trim. 4,octubre,24,4466,28,2153.57,1966.14,n,N,10.19,"",VIIRS,5.480708142857142,-73.33986885714286,N,2.93,2.6200000000000006,14098,14,7,Boyacá
2014,Trim. 4,octubre,27,1825,4,330.11,291.19,n,D,0.98,"",VIIRS,6.226929,-74.433037,N,0.39,0.36,2014,0,1,Boyacá
2014,Trim. 4,octubre,28,1806,4,340.48,292.82,n,D,3.76,"",VIIRS,6.161044,-74.547417,N,0.41,0.45,2014,0,1,Boyacá
2014,Trim. 4,octubre,28,703,4,299.18,277.66,n,N,1.49,"",VIIRS,5.464897,-73.556435,N,0.63,0.54,2014,2,1,Boyacá
2014,Trim. 4,octubre,29,3496,8,678.02,578.14,n,D,675.55,"",VIIRS,6.289231,-74.588787,N,0.86,1.24,4028,0,2,Boyacá
2014,Trim. 4,octubre,29,644,4,308.04,276.81,n,N,1.79,"",VIIRS,5.471331,-73.549881,N,0.47,0.4,2014,2,1,Boyacá
2014,Trim. 4,octubre,30,2500,16,1211.67,1072.63,n,N,5.03,"",VIIRS,5.550199,-73.36912725,N,1.5900000000000003,1.4699999999999998,8056,8,4,Boyacá
2014,Trim. 4,octubre,31,606,4,302.67,280.49,n,N,0.54,"",VIIRS,5.444617,-72.454834,N,0.39,0.44,2014,2,1,Boyacá
2014,Trim. 4,noviembre,1,547,4,303.96,265.8,n,N,1.14,"",VIIRS,5.777862,-72.879478,N,0.45,0.63,2014,2,1,Boyacá
2014,Trim. 4,noviembre,2,10872,24,1967.85,1760.92,n,D,18.13,"",VIIRS,5.6055795,-72.61910499999999,N,2.48,2.24,12084,4,6,Boyacá
2014,Trim. 4,noviembre,3,3250,20,1515.23,1390.97,n,N,6.18,"",VIIRS,5.53825,-73.4107468,N,1.98,2.21,10070,10,5,Boyacá
2014,Trim. 4,noviembre,4,3786,24,1824.24,1683.2,n,N,5.77,"",VIIRS,5.577837833333334,-73.07940166666667,N,2.33,2.1699999999999995,12084,12,6,Boyacá
2014,Trim. 4,noviembre,8,656,4,295.52,264.32,n,N,1.53,"",VIIRS,5.775691,-72.882256,N,0.54,0.51,2014,2,1,Boyacá
2014,Trim. 4,noviembre,10,1238,8,621.81,569.21,n,N,2.04,"",VIIRS,5.4431075,-72.452518,N,0.82,0.74,4028,4,2,Boyacá
2014,Trim. 4,noviembre,18,1418,8,599.78,555.63,n,N,3.03,"",VIIRS,5.4682010000000005,-73.55287200000001,N,0.8,1.2,4028,4,2,Boyacá
2014,Trim. 4,noviembre,20,631,4,310.82,290.49,n,N,0.94,"",VIIRS,5.444067,-72.452461,N,0.4,0.37,2014,2,1,Boyacá
2014,Trim. 4,noviembre,21,612,4,303.97,289.6,n,N,1.64,"",VIIRS,6.219058,-74.573036,N,0.43,0.46,2014,2,1,Boyacá
2014,Trim. 4,noviembre,23,1819,4,339.51,295.89,n,D,4.94,"",VIIRS,6.098558,-74.359772,N,0.41,0.37,2014,0,1,Boyacá
2014,Trim. 4,noviembre,23,715,4,326.45,281.71,n,N,3.28,"",VIIRS,5.186492,-73.163193,N,0.56,0.69,2014,0,1,Boyacá
2014,Trim. 4,noviembre,24,1800,4,337.28,288,n,D,6.28,"",VIIRS,5.424837,-72.444809,N,0.39,0.44,2014,0,1,Boyacá
2014,Trim. 4,noviembre,24,3280,20,1508.99,1395.79,n,N,6.5,"",VIIRS,5.6652082,-73.148625,N,2.6100000000000003,2.51,10070,10,5,Boyacá
2014,Trim. 4,noviembre,25,8918,56,4244.19,3923.84,n,N,14.43,"",VIIRS,5.5337381428571435,-73.39044414285715,N,5.820000000000001,5.220000000000001,28196,28,14,Boyacá
2014,Trim. 4,noviembre,28,3650,8,660.98,590.89,n,D,3.71,"",VIIRS,6.9799335,-72.0839885,N,0.84,0.76,4028,0,2,Boyacá
2014,Trim. 4,noviembre,29,1806,4,328.22,296.83,n,D,3.91,"",VIIRS,5.775849,-72.880653,N,0.49,0.41,2014,2,1,Boyacá
2014,Trim. 4,noviembre,29,2808,16,1265.3,1118.49,n,N,8.61,"",VIIRS,5.68595875,-72.78410525000001,N,1.42,2.28,8056,6,4,Boyacá
2014,Trim. 4,noviembre,30,643,4,295.43,276.43,n,N,1.09,"",VIIRS,5.745857,-72.908485,N,0.51,0.41,2014,2,1,Boyacá
2014,Trim. 4,diciembre,1,5000,32,2440.84,2268.38,n,N,8.4,"",VIIRS,5.728216375000001,-72.83599762499999,N,3.1100000000000003,2.8799999999999994,16112,16,8,Boyacá
2014,Trim. 4,diciembre,2,4848,32,2396.15,2225.57,n,N,7.35,"",VIIRS,5.57329675,-73.181171375,N,3.5,3.6800000000000006,16112,16,8,Boyacá
2014,Trim. 4,diciembre,3,1831,4,335.22,298.3,n,D,4.03,"",VIIRS,5.442119,-72.452141,N,0.46,0.39,2014,2,1,Boyacá
2014,Trim. 4,diciembre,3,1641,12,902.59,839.48,n,N,3.59,"",VIIRS,5.795463666666667,-72.87288933333333,N,1.32,1.8599999999999999,6042,6,3,Boyacá
2014,Trim. 4,diciembre,4,1812,4,339.8,311.53,l,D,7.47,"",VIIRS,5.774619,-72.874763,N,0.42,0.38,2014,2,1,Boyacá
2014,Trim. 4,diciembre,4,9060,20,1672.03,1474.57,n,D,23.17,"",VIIRS,5.691167200000001,-73.17653500000002,N,2.19,1.92,10070,0,5,Boyacá
2014,Trim. 4,diciembre,4,2125,12,911.01,836.54,n,N,4.25,"",VIIRS,5.675540000000001,-73.10954,N,1.31,1.8599999999999999,6042,6,3,Boyacá
2014,Trim. 4,diciembre,7,612,4,308.38,288.29,n,N,0.99,"",VIIRS,5.443461,-72.452477,N,0.48,0.4,2014,2,1,Boyacá
2014,Trim. 4,diciembre,10,5318,12,995.15,875.6,n,D,11.13,"",VIIRS,5.833340333333333,-73.441381,N,1.3399999999999999,1.4,6042,4,3,Boyacá
2014,Trim. 4,diciembre,12,1236,8,606.57,573.05,n,N,3.12,"",VIIRS,6.218932499999999,-74.573822,N,1.04,0.82,4028,4,2,Boyacá
2014,Trim. 4,diciembre,13,559,4,306.2,285.87,n,N,1.93,"",VIIRS,5.665058,-72.485382,N,0.5,0.49,2014,0,1,Boyacá
2014,Trim. 4,diciembre,15,1404,8,592.4,554.91,n,N,4.33,"",VIIRS,5.4651605,-73.557289,N,1.28,1.08,4028,4,2,Boyacá
2014,Trim. 4,diciembre,17,4368,28,2148.9,1996.27,n,N,12.24,"",VIIRS,5.493374,-72.992011,N,2.73,2.5499999999999994,14098,10,7,Boyacá
2014,Trim. 4,diciembre,18,5549,12,1003.44,891,n,D,13.73,"",VIIRS,5.754818333333333,-73.92375666666668,N,1.45,1.45,6042,0,3,Boyacá
2014,Trim. 4,diciembre,18,1818,12,942.65,865.74,n,N,3.45,"",VIIRS,5.472450333333334,-72.421471,N,1.17,1.32,6042,2,3,Boyacá
2014,Trim. 4,diciembre,19,3662,8,664.29,595.42,n,D,4.58,"",VIIRS,5.9319690000000005,-74.59283049999999,N,0.78,0.72,4028,0,2,Boyacá
2014,Trim. 4,diciembre,19,1094,8,676.21,576.8,n,N,12.63,"",VIIRS,5.4863444999999995,-72.4074745,N,0.8,1.2,4028,0,2,Boyacá
2014,Trim. 4,diciembre,20,1812,4,332.75,298.4,n,D,2.16,"",VIIRS,5.68562,-72.281662,N,0.4,0.37,2014,0,1,Boyacá
2014,Trim. 4,diciembre,21,7788,48,3681.32,3395.72,n,N,16.85,"",VIIRS,5.5378600833333325,-73.25489166666667,N,5.07,5.370000000000001,24168,16,12,Boyacá
2014,Trim. 4,diciembre,22,3649,8,678.02,595.91,n,D,14.45,"",VIIRS,5.8927475000000005,-73.626377,N,1.1400000000000001,1.3900000000000001,4028,2,2,Boyacá
2014,Trim. 4,diciembre,22,13877,88,6722.67,6182.46,n,N,29.69,"",VIIRS,5.541175136363638,-73.29212077272726,N,8.450000000000001,7.940000000000002,44308,40,22,Boyacá
2014,Trim. 4,diciembre,23,1856,4,367,293.58,h,D,14.95,"",VIIRS,5.960427,-74.154648,N,0.59,0.53,2014,0,1,Boyacá
2014,Trim. 4,diciembre,23,5568,12,1001.68,874.99,n,D,8.89,"",VIIRS,6.510730666666667,-72.21339666666667,N,1.22,1.81,6042,2,3,Boyacá
2014,Trim. 4,diciembre,23,6732,44,3353.82,3113.87,n,N,15.1,"",VIIRS,5.665023272727272,-72.916764,N,5.629999999999999,4.510000000000001,22154,22,11,Boyacá
2014,Trim. 4,diciembre,24,1837,4,337.72,310.51,l,D,8.31,"",VIIRS,5.773262,-72.872276,N,0.53,0.42,2014,2,1,Boyacá
2014,Trim. 4,diciembre,24,1837,4,331.06,296.67,n,D,3.3,"",VIIRS,5.474589,-72.532036,N,0.55,0.42,2014,0,1,Boyacá
2014,Trim. 4,diciembre,25,714,4,297.74,278.5,n,N,1.32,"",VIIRS,5.803211,-72.868477,N,0.57,0.69,2014,2,1,Boyacá
2014,Trim. 4,diciembre,26,5277,12,1014.28,882.22,n,D,21.7,"",VIIRS,5.570853666666667,-72.825615,N,1.23,1.35,6042,4,3,Boyacá
2014,Trim. 4,diciembre,26,3933,24,1799.09,1688.24,n,N,6.65,"",VIIRS,5.493663666666667,-73.09820033333334,N,3.21,3.0300000000000002,12084,12,6,Boyacá
2014,Trim. 4,diciembre,27,1740,4,335.62,282.67,n,D,3.37,"",VIIRS,6.178584,-73.526634,N,0.46,0.64,2014,0,1,Boyacá
2014,Trim. 4,diciembre,27,3822,24,1802.3,1675.15,n,N,5.93,"",VIIRS,5.498376333333333,-73.28026966666667,N,2.52,2.2500000000000004,12084,12,6,Boyacá
2014,Trim. 4,diciembre,28,5562,36,2709.91,2503.32,n,N,8.95,"",VIIRS,5.596293222222223,-73.14923533333334,N,3.940000000000001,3.4499999999999997,18126,18,9,Boyacá
2014,Trim. 4,diciembre,29,1843,4,330.1,300.24,l,D,2.26,"",VIIRS,6.241667,-74.537079,N,0.53,0.42,2014,0,1,Boyacá
2014,Trim. 4,diciembre,29,11058,24,2022.51,1789.81,n,D,33.28,"",VIIRS,5.936812833333334,-74.15368649999999,N,3.1,2.57,12084,8,6,Boyacá
